0,1,19,15,6,9,0,0,1,12,8,43,34, 1
0,1,19,15,6,9,1,0,1,12,8,43,34, 1
0,1,19,15,6,9,2,0,1,12,8,43,34, 1
0,1,19,15,6,9,3,0,1,12,8,43,34, 1
0,1,19,15,6,9,4,0,1,12,8,43,34, 1
0,1,19,15,6,9,5,0,1,12,8,43,34, 0
2,5,3,13,2,5,0,3,0,13,2,13,24, 1
2,5,3,13,2,5,1,3,0,13,2,13,24, 0
2,5,3,13,2,5,2,3,0,13,2,13,24, 0
2,5,3,13,2,5,3,3,0,13,2,13,24, 0
2,5,3,13,2,5,4,3,0,13,2,13,24, 0
2,5,3,13,2,5,5,3,0,13,2,13,24, 0
0,7,7,10,4,3,0,3,0,24,36,20,19, 1
0,7,7,10,4,3,1,3,0,24,36,20,19, 1
0,7,7,10,4,3,2,3,0,24,36,20,19, 1
0,7,7,10,4,3,3,3,0,24,36,20,19, 1
0,7,7,10,4,3,4,3,0,24,36,20,19, 0
0,7,7,10,4,3,5,3,0,24,36,20,19, 0
2,3,6,3,3,12,0,4,0,10,33,37,11, 1
2,3,6,3,3,12,1,4,0,10,33,37,11, 1
2,3,6,3,3,12,2,4,0,10,33,37,11, 1
2,3,6,3,3,12,3,4,0,10,33,37,11, 1
2,3,6,3,3,12,4,4,0,10,33,37,11, 1
2,3,6,3,3,12,5,4,0,10,33,37,11, 0
0,1,69,8,3,1,0,4,0,27,2,30,20, 1
0,1,69,8,3,1,1,4,0,27,2,30,20, 1
0,1,69,8,3,1,2,4,0,27,2,30,20, 1
0,1,69,8,3,1,3,4,0,27,2,30,20, 0
0,1,69,8,3,1,4,4,0,27,2,30,20, 0
0,1,69,8,3,1,5,4,0,27,2,30,20, 0
5,7,38,6,5,8,0,3,0,7,12,20,29, 1
5,7,38,6,5,8,1,3,0,7,12,20,29, 1
5,7,38,6,5,8,2,3,0,7,12,20,29, 1
5,7,38,6,5,8,3,3,0,7,12,20,29, 0
5,7,38,6,5,8,4,3,0,7,12,20,29, 0
5,7,38,6,5,8,5,3,0,7,12,20,29, 0
2,2,14,7,2,12,0,4,0,30,22,9,32, 1
2,2,14,7,2,12,1,4,0,30,22,9,32, 1
2,2,14,7,2,12,2,4,0,30,22,9,32, 0
2,2,14,7,2,12,3,4,0,30,22,9,32, 0
2,2,14,7,2,12,4,4,0,30,22,9,32, 0
2,2,14,7,2,12,5,4,0,30,22,9,32, 0
5,4,4,6,5,1,0,4,1,10,4,43,5, 1
5,4,4,6,5,1,1,4,1,10,4,43,5, 0
5,4,4,6,5,1,2,4,1,10,4,43,5, 0
5,4,4,6,5,1,3,4,1,10,4,43,5, 0
5,4,4,6,5,1,4,4,1,10,4,43,5, 0
5,4,4,6,5,1,5,4,1,10,4,43,5, 0
1,7,27,1,3,11,0,3,0,28,6,34,28, 1
1,7,27,1,3,11,1,3,0,28,6,34,28, 1
1,7,27,1,3,11,2,3,0,28,6,34,28, 1
1,7,27,1,3,11,3,3,0,28,6,34,28, 1
1,7,27,1,3,11,4,3,0,28,6,34,28, 1
1,7,27,1,3,11,5,3,0,28,6,34,28, 0
1,0,59,2,6,4,0,2,1,25,1,22,20, 1
1,0,59,2,6,4,1,2,1,25,1,22,20, 0
1,0,59,2,6,4,2,2,1,25,1,22,20, 0
1,0,59,2,6,4,3,2,1,25,1,22,20, 0
1,0,59,2,6,4,4,2,1,25,1,22,20, 0
1,0,59,2,6,4,5,2,1,25,1,22,20, 0
3,0,0,12,4,0,0,4,0,12,25,39,32, 1
3,0,0,12,4,0,1,4,0,12,25,39,32, 0
3,0,0,12,4,0,2,4,0,12,25,39,32, 0
3,0,0,12,4,0,3,4,0,12,25,39,32, 0
3,0,0,12,4,0,4,4,0,12,25,39,32, 0
3,0,0,12,4,0,5,4,0,12,25,39,32, 0
3,0,13,12,5,4,0,4,1,25,10,69,25, 1
3,0,13,12,5,4,1,4,1,25,10,69,25, 1
3,0,13,12,5,4,2,4,1,25,10,69,25, 1
3,0,13,12,5,4,3,4,1,25,10,69,25, 1
3,0,13,12,5,4,4,4,1,25,10,69,25, 1
3,0,13,12,5,4,5,4,1,25,10,69,25, 0
1,5,17,1,1,12,0,3,0,0,14,11,39, 1
1,5,17,1,1,12,1,3,0,0,14,11,39, 1
1,5,17,1,1,12,2,3,0,0,14,11,39, 1
1,5,17,1,1,12,3,3,0,0,14,11,39, 0
1,5,17,1,1,12,4,3,0,0,14,11,39, 0
1,5,17,1,1,12,5,3,0,0,14,11,39, 0
5,2,28,3,6,10,0,3,1,1,30,16,19, 1
5,2,28,3,6,10,1,3,1,1,30,16,19, 1
5,2,28,3,6,10,2,3,1,1,30,16,19, 1
5,2,28,3,6,10,3,3,1,1,30,16,19, 0
5,2,28,3,6,10,4,3,1,1,30,16,19, 0
